date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,exchange_rate_buying,Crud_Price_Monthly_Average,Crude_price_GHS
7/15/2022,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,5.99,0.75,7.387135,105.14,776.6833739
7/15/2022,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,GHS,380,47.62,7.387135,105.14,776.6833739
7/15/2022,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Rice (local),71,50 KG,aggregate,Wholesale,GHS,201.79,25.29,7.387135,105.14,776.6833739
7/15/2022,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Rice (local),71,KG,aggregate,Retail,GHS,4.44,0.56,7.387135,105.14,776.6833739
7/15/2022,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Sorghum,65,109 KG,aggregate,Wholesale,GHS,366.33,45.91,7.387135,105.14,776.6833739
7/15/2022,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Sorghum,65,KG,aggregate,Retail,GHS,3.73,0.47,7.387135,105.14,776.6833739
7/15/2022,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Yam (puna),737,KG,aggregate,Retail,GHS,4.27,0.54,7.387135,105.14,776.6833739
7/15/2022,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,"meat, fish and eggs","Meat (chicken, local)",792,10 KG,aggregate,Wholesale,GHS,235.89,29.56,7.387135,105.14,776.6833739
7/15/2022,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,pulses and nuts,Soybeans,248,KG,aggregate,Retail,GHS,8.19,1.03,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Cassava,68,91 KG,aggregate,Wholesale,GHS,304.08,38.11,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Cassava,68,KG,aggregate,Retail,GHS,3.76,0.47,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Gari,63,68 KG,aggregate,Wholesale,GHS,345.22,43.26,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Maize,51,100 KG,aggregate,Wholesale,GHS,339.08,42.49,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Maize,51,KG,aggregate,Retail,GHS,3.71,0.46,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,GHS,339.08,42.49,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,GHS,3.71,0.46,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,510.24,63.94,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,6.04,0.76,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,GHS,287.5,36.03,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,GHS,6.14,0.77,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (local),71,50 KG,aggregate,Wholesale,GHS,238.03,29.83,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (local),71,KG,aggregate,Retail,GHS,5.21,0.65,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Sorghum,65,109 KG,aggregate,Wholesale,GHS,443.52,55.58,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Sorghum,65,KG,aggregate,Retail,GHS,4.25,0.53,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Yam,99,KG,aggregate,Retail,GHS,2.46,0.31,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Wholesale,GHS,563.38,70.6,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,aggregate,Retail,GHS,7.82,0.98,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,"meat, fish and eggs",Meat (chicken),94,KG,aggregate,Retail,GHS,1.91,0.24,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,pulses and nuts,Cowpeas (white),479,109 KG,aggregate,Wholesale,GHS,375,46.99,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,pulses and nuts,Soybeans,248,109 KG,aggregate,Wholesale,GHS,101.73,12.75,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,pulses and nuts,Soybeans,248,KG,aggregate,Retail,GHS,8.35,1.05,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Onions,173,KG,aggregate,Retail,GHS,4.35,0.55,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Plantains (apem),705,Bunch,aggregate,Wholesale,GHS,73.61,9.22,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Plantains (apem),705,KG,aggregate,Retail,GHS,8.05,1.01,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Plantains (apentu),98,Bunch,aggregate,Wholesale,GHS,59.17,7.41,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Plantains (apentu),98,KG,aggregate,Retail,GHS,6.32,0.79,7.387135,105.14,776.6833739
7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Tomatoes (navrongo),710,KG,aggregate,Retail,GHS,3.14,0.39,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,aggregate,Wholesale,GHS,348.92,43.72,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,KG,aggregate,Retail,GHS,3.76,0.47,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,GHS,348.92,43.72,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,GHS,3.6,0.45,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,510.84,64.02,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,5,0.63,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,GHS,523.33,65.58,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,GHS,6.35,0.8,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (local),71,50 KG,aggregate,Wholesale,GHS,173.08,21.69,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (local),71,KG,aggregate,Retail,GHS,4.78,0.6,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Sorghum,65,109 KG,aggregate,Wholesale,GHS,390.44,48.93,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Sorghum,65,KG,aggregate,Retail,GHS,3.78,0.47,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Yam,99,250 KG,aggregate,Wholesale,GHS,1562.5,195.8,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Yam,99,KG,aggregate,Retail,GHS,6.12,0.77,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Yam (puna),737,KG,aggregate,Retail,GHS,5.32,0.67,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,aggregate,Retail,GHS,13.93,1.75,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,"meat, fish and eggs",Meat (chicken),94,KG,aggregate,Retail,GHS,5.54,0.69,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,GHS,3.19,0.4,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,pulses and nuts,Soybeans,248,KG,aggregate,Retail,GHS,5.11,0.64,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,vegetables and fruits,Eggplants,434,KG,aggregate,Retail,GHS,2.5,0.31,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,vegetables and fruits,Onions,173,KG,aggregate,Retail,GHS,4.06,0.51,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,vegetables and fruits,Plantains (apentu),98,KG,aggregate,Retail,GHS,5.54,0.69,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,vegetables and fruits,Tomatoes (local),346,KG,aggregate,Retail,GHS,7.5,0.94,7.387135,105.14,776.6833739
7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,vegetables and fruits,Tomatoes (navrongo),710,KG,aggregate,Retail,GHS,4,0.5,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,cereals and tubers,Cassava,68,KG,aggregate,Retail,GHS,1.23,0.15,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,cereals and tubers,Gari,63,KG,aggregate,Retail,GHS,1.47,0.18,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,cereals and tubers,Maize,51,KG,aggregate,Retail,GHS,4.44,0.56,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,GHS,4.75,0.6,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,7.33,0.92,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,GHS,6.42,0.8,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,cereals and tubers,Rice (local),71,KG,aggregate,Retail,GHS,6.07,0.76,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,cereals and tubers,Sorghum,65,KG,aggregate,Retail,GHS,7.53,0.94,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,cereals and tubers,Yam,99,KG,aggregate,Retail,GHS,5.19,0.65,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,cereals and tubers,Yam (puna),737,KG,aggregate,Retail,GHS,5.41,0.68,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,aggregate,Retail,GHS,7.62,0.95,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,"meat, fish and eggs",Meat (chicken),94,KG,aggregate,Retail,GHS,3,0.38,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,GHS,4.82,0.6,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,vegetables and fruits,Eggplants,434,KG,aggregate,Retail,GHS,2.87,0.36,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,vegetables and fruits,Onions,173,KG,aggregate,Retail,GHS,3.97,0.5,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,vegetables and fruits,Peppers (dried),714,KG,aggregate,Retail,GHS,3.98,0.5,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,vegetables and fruits,Peppers (fresh),713,KG,aggregate,Retail,GHS,1.67,0.21,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,vegetables and fruits,Plantains (apem),705,KG,aggregate,Retail,GHS,7.36,0.92,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,vegetables and fruits,Plantains (apentu),98,KG,aggregate,Retail,GHS,8.97,1.12,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,vegetables and fruits,Tomatoes (local),346,KG,aggregate,Retail,GHS,6.1,0.76,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HO MUNICIPAL,Ho,219,6.6,0.47,vegetables and fruits,Tomatoes (navrongo),710,KG,aggregate,Retail,GHS,3.97,0.5,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Cassava,68,91 KG,aggregate,Wholesale,GHS,148,18.55,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Cassava,68,KG,aggregate,Retail,GHS,3.48,0.44,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Gari,63,68 KG,aggregate,Wholesale,GHS,287.28,36,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Gari,63,KG,aggregate,Retail,GHS,2.89,0.36,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Maize,51,100 KG,aggregate,Wholesale,GHS,354.03,44.36,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Maize,51,KG,aggregate,Retail,GHS,4.33,0.54,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,GHS,319.05,39.98,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,GHS,4.46,0.56,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,453.85,56.87,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,7.9,0.99,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,GHS,204.44,25.62,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,GHS,9.75,1.22,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Rice (local),71,50 KG,aggregate,Wholesale,GHS,259.28,32.49,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Rice (local),71,KG,aggregate,Retail,GHS,10.46,1.31,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Sorghum,65,109 KG,aggregate,Wholesale,GHS,723.01,90.6,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Sorghum,65,KG,aggregate,Retail,GHS,11.77,1.47,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Yam,99,250 KG,aggregate,Wholesale,GHS,1338.44,167.72,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Yam,99,KG,aggregate,Retail,GHS,5.13,0.64,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Yam (puna),737,250 KG,aggregate,Wholesale,GHS,1321.07,165.55,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,cereals and tubers,Yam (puna),737,KG,aggregate,Retail,GHS,5.47,0.69,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Wholesale,GHS,820.63,102.84,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,aggregate,Retail,GHS,11.63,1.46,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,"meat, fish and eggs",Meat (chicken),94,10 KG,aggregate,Wholesale,GHS,445.67,55.85,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,"meat, fish and eggs",Meat (chicken),94,KG,aggregate,Retail,GHS,1.94,0.24,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,"meat, fish and eggs","Meat (chicken, local)",792,10 KG,aggregate,Wholesale,GHS,82.21,10.3,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,GHS,6.44,0.81,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,pulses and nuts,Cowpeas (white),479,109 KG,aggregate,Wholesale,GHS,263.65,33.04,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,pulses and nuts,Soybeans,248,109 KG,aggregate,Wholesale,GHS,67.39,8.44,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,pulses and nuts,Soybeans,248,KG,aggregate,Retail,GHS,6.37,0.8,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Eggplants,434,27 KG,aggregate,Wholesale,GHS,741.36,92.9,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Eggplants,434,KG,aggregate,Retail,GHS,10.21,1.28,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Onions,173,73 KG,aggregate,Wholesale,GHS,684.52,85.78,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Onions,173,KG,aggregate,Retail,GHS,8.9,1.12,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Peppers (dried),714,16 KG,aggregate,Wholesale,GHS,232.31,29.11,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Peppers (dried),714,KG,aggregate,Retail,GHS,14.73,1.85,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Peppers (fresh),713,20 KG,aggregate,Wholesale,GHS,160.93,20.17,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Peppers (fresh),713,KG,aggregate,Retail,GHS,2.81,0.35,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Plantains (apem),705,Bunch,aggregate,Wholesale,GHS,15.83,1.98,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Plantains (apem),705,KG,aggregate,Retail,GHS,6.37,0.8,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Plantains (apentu),98,Bunch,aggregate,Wholesale,GHS,19.76,2.48,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Plantains (apentu),98,KG,aggregate,Retail,GHS,4.73,0.59,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Tomatoes (local),346,52 KG,aggregate,Wholesale,GHS,18.4,2.31,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Tomatoes (local),346,KG,aggregate,Retail,GHS,13.33,1.67,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Tomatoes (navrongo),710,52 KG,aggregate,Wholesale,GHS,66.22,8.3,7.387135,105.14,776.6833739
7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,2802,7.15,0.47,vegetables and fruits,Tomatoes (navrongo),710,KG,aggregate,Retail,GHS,10.13,1.27,7.387135,105.14,776.6833739
7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Cassava,68,91 KG,aggregate,Wholesale,GHS,127.47,15.97,7.387135,105.14,776.6833739
7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Cassava,68,KG,aggregate,Retail,GHS,1.63,0.2,7.387135,105.14,776.6833739
7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Gari,63,68 KG,aggregate,Wholesale,GHS,629.07,78.83,7.387135,105.14,776.6833739
7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Gari,63,KG,aggregate,Retail,GHS,7.5,0.94,7.387135,105.14,776.6833739
7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Maize,51,100 KG,aggregate,Wholesale,GHS,479,60.03,7.387135,105.14,776.6833739
7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Maize,51,KG,aggregate,Retail,GHS,7.67,0.96,7.387135,105.14,776.6833739
7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,GHS,600.73,75.28,7.387135,105.14,776.6833739
7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,GHS,8.54,1.07,7.387135,105.14,776.6833739
7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,773.07,96.88,7.387135,105.14,776.6833739
7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,10,1.25,7.387135,105.14,776.6833739
