date,region,district,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,exchange_rate_buying,month_avcrude_p,precipitation_mm,temperature,year,month,month_name,period
2019-09-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Plantains (apem),KG,aggregate,Retail,GHS,1.5,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,1.15,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Tomatoes (local),KG,aggregate,Retail,GHS,2.49,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Cassava,91 KG,aggregate,Wholesale,GHS,675.94,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,2.79,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Gari,68 KG,aggregate,Wholesale,GHS,125.58,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Gari,KG,aggregate,Retail,GHS,1.72,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Maize,KG,aggregate,Retail,GHS,1.42,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,GHS,118.0,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,1.54,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Millet,93 KG,aggregate,Wholesale,GHS,232.5,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Millet,KG,aggregate,Retail,GHS,2.69,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Sorghum,109 KG,aggregate,Wholesale,GHS,298.25,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,2.97,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Yam,250 KG,aggregate,Wholesale,GHS,300.0,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Yam,KG,aggregate,Retail,GHS,10.0,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Yam (puna),250 KG,aggregate,Wholesale,GHS,195.0,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,7.5,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,"meat, fish and eggs",Eggs,30 pcs,aggregate,Wholesale,GHS,243.75,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,aggregate,Wholesale,GHS,424.42,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,"meat, fish and eggs","Fish (mackerel, fresh)",KG,aggregate,Retail,GHS,5.0,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,"meat, fish and eggs","Meat (chicken, local)",10 KG,aggregate,Wholesale,GHS,68.89,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,pulses and nuts,Cowpeas,KG,aggregate,Retail,GHS,0.43,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Eggplants,KG,aggregate,Retail,GHS,3.85,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Onions,KG,aggregate,Retail,GHS,2.94,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Peppers (dried),16 KG,aggregate,Wholesale,GHS,5.0,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Peppers (fresh),20 KG,aggregate,Wholesale,GHS,157.5,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Peppers (fresh),KG,aggregate,Retail,GHS,2.43,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Plantains (apem),Bunch,aggregate,Wholesale,GHS,194.48,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Plantains (apem),KG,aggregate,Retail,GHS,0.63,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,0.8,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Tomatoes (local),52 KG,aggregate,Wholesale,GHS,33.3,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Tomatoes (navrongo),KG,aggregate,Retail,GHS,1.52,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,2.15,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Gari,68 KG,aggregate,Wholesale,GHS,319.92,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Gari,KG,aggregate,Retail,GHS,3.67,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Maize,KG,aggregate,Retail,GHS,1.96,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,GHS,174.49,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,2.38,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Millet,KG,aggregate,Retail,GHS,3.05,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,5.0,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,5.2,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,3.57,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Yam,250 KG,aggregate,Wholesale,GHS,240.41,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Yam,KG,aggregate,Retail,GHS,6.0,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Yam (puna),250 KG,aggregate,Wholesale,GHS,240.0,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,4.93,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs",Eggs,30 pcs,aggregate,Wholesale,GHS,161.48,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,aggregate,Wholesale,GHS,323.0,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs","Fish (mackerel, fresh)",KG,aggregate,Retail,GHS,3.13,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs",Meat (chicken),10 KG,aggregate,Wholesale,GHS,213.63,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs",Meat (chicken),KG,aggregate,Retail,GHS,3.17,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs","Meat (chicken, local)",10 KG,aggregate,Wholesale,GHS,73.03,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,pulses and nuts,Cowpeas,KG,aggregate,Retail,GHS,1.8,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,pulses and nuts,Soybeans,KG,aggregate,Retail,GHS,1.05,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Eggplants,27 KG,aggregate,Wholesale,GHS,12.52,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Eggplants,KG,aggregate,Retail,GHS,2.54,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Onions,73 KG,aggregate,Wholesale,GHS,12.9,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Onions,KG,aggregate,Retail,GHS,2.16,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Peppers (dried),16 KG,aggregate,Wholesale,GHS,35.66,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Peppers (dried),KG,aggregate,Retail,GHS,5.65,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Peppers (fresh),20 KG,aggregate,Wholesale,GHS,152.78,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Peppers (fresh),KG,aggregate,Retail,GHS,2.6,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Plantains (apem),Bunch,aggregate,Wholesale,GHS,211.14,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Plantains (apem),KG,aggregate,Retail,GHS,2.36,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,1.92,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Tomatoes (local),52 KG,aggregate,Wholesale,GHS,24.47,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Tomatoes (local),KG,aggregate,Retail,GHS,5.33,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Tomatoes (navrongo),52 KG,aggregate,Wholesale,GHS,20.03,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Cassava,91 KG,aggregate,Wholesale,GHS,633.43,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,3.58,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Gari,68 KG,aggregate,Wholesale,GHS,90.84,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Gari,KG,aggregate,Retail,GHS,3.64,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Maize,KG,aggregate,Retail,GHS,2.83,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Millet,93 KG,aggregate,Wholesale,GHS,416.68,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Millet,KG,aggregate,Retail,GHS,5.95,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Rice (imported),50 KG,aggregate,Wholesale,GHS,200.0,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,7.42,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Rice (local),50 KG,aggregate,Wholesale,GHS,356.67,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,9.34,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Sorghum,109 KG,aggregate,Wholesale,GHS,477.34,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,7.33,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Yam,250 KG,aggregate,Wholesale,GHS,254.08,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Yam,KG,aggregate,Retail,GHS,11.3,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Yam (puna),250 KG,aggregate,Wholesale,GHS,241.0,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,7.58,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs",Eggs,30 pcs,aggregate,Wholesale,GHS,177.52,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,aggregate,Wholesale,GHS,387.98,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs","Fish (mackerel, fresh)",KG,aggregate,Retail,GHS,6.11,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs",Meat (chicken),10 KG,aggregate,Wholesale,GHS,225.28,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs",Meat (chicken),KG,aggregate,Retail,GHS,15.56,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs","Meat (chicken, local)",10 KG,aggregate,Wholesale,GHS,57.62,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,pulses and nuts,Cowpeas,KG,aggregate,Retail,GHS,1.93,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,pulses and nuts,Cowpeas (white),109 KG,aggregate,Wholesale,GHS,916.63,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,pulses and nuts,Soybeans,KG,aggregate,Retail,GHS,2.41,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Eggplants,KG,aggregate,Retail,GHS,11.15,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Onions,KG,aggregate,Retail,GHS,13.64,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Peppers (dried),16 KG,aggregate,Wholesale,GHS,36.2,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Peppers (dried),KG,aggregate,Retail,GHS,5.56,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Peppers (fresh),20 KG,aggregate,Wholesale,GHS,291.2,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Peppers (fresh),KG,aggregate,Retail,GHS,4.11,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Plantains (apem),Bunch,aggregate,Wholesale,GHS,204.34,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Plantains (apem),KG,aggregate,Retail,GHS,1.07,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,2.09,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Tomatoes (local),52 KG,aggregate,Wholesale,GHS,27.72,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Tomatoes (local),KG,aggregate,Retail,GHS,4.94,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Tomatoes (navrongo),52 KG,aggregate,Wholesale,GHS,38.88,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,1.4,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Maize,KG,aggregate,Retail,GHS,1.18,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,GHS,98.55,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,1.18,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Millet,KG,aggregate,Retail,GHS,2.02,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,2.47,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,2.62,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,1.99,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Yam,250 KG,aggregate,Wholesale,GHS,379.31,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Yam,KG,aggregate,Retail,GHS,8.03,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Yam (puna),250 KG,aggregate,Wholesale,GHS,253.25,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
2019-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,7.77,5.303995,330.3858486,1335.04,38.33,2019.0,9.0,September,2019-09
